,id,alias,name,is_closed,review_cou,rating,price,categories,latitude,longitude,address,city,zipcode,state,country,index_right,NTACode,NTAName,0-25k,25-50k,50-75k,75-100k,100-125k,125-150k,> 150k,MeanLifeExp
1974,Xfx5MCkghFKEWZ8umGMpIA,sushi-suki-new-york,Sushi Suki,0,152,3.5,$$,sushi,40.774511,-73.948429,1577 York Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1975,NtTZGZkXYpFO_w8tSyuWBg,york-deli-and-convenience-store-new-york,York Deli & Convenience Store,0,1,4.0,$$,"breakfast_brunch,delis",40.77694,-73.94674,1661 York Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1976,IPHolyNKu-W1DPJKxWvKQw,inase-restaurant-new-york,Inase Restaurant,0,136,4.0,$$$,"sushi,japanese",40.77452,-73.95072900000001,1586 1st Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1977,rXSg2TOOcAXkXeF7CFRMEQ,tal-bagels-new-york-2,Tal Bagels,0,357,3.0,$,"bagels,delis",40.777590000000004,-73.95033000000001,333 E 86th St,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1978,iGIr7N3UlcidQ0FlPBSK4A,mumtaz-indian-restaurant-new-york,Mumtaz Indian Restaurant,0,88,3.5,$$,indpak,40.77413,-73.94821,1582 York Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1979,6oRaZIervT_dwdBPpnb-kw,gotham-pizza-new-york-3,Gotham Pizza,0,118,3.5,$,pizza,40.777568,-73.949218,1667 1st Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1980,Cjg5steonbecyrjYIuHv9A,arturos-pizza-new-york,Arturo's Pizza,0,121,3.5,$,pizza,40.77528,-73.94736999999999,1610 York Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1981,qaSXIUqqXoVerj0DktdZ1g,84th-street-corner-deli-new-york-2,84th Street Corner Deli,0,14,3.0,$$$$,delis,40.77655,-73.95236,1624 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1982,CK-SCG1A80dyLbjBNhCXNA,akami-sushi-new-york-3,Akami Sushi,0,35,3.0,$$,"japanese,sushi,diners",40.7805099,-73.9469147,1773 First Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1983,hGdkg4_1TzYDb4h4CBhS9A,the-bagel-mill-new-york,The Bagel Mill,0,117,2.5,$,"bagels,sandwiches,coffee",40.77828,-73.94813,1700 1st Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1984,f1lSLfhuOW4IIt78gVGovQ,yummy-japanese-grill-and-sushi-bar-new-york,Yummy Japanese Grill & Sushi Bar,0,77,3.0,$$,"sushi,japanese",40.780097,-73.946632,1758 1st Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1985,g2uaHoIX1e1Y2E63t6DLrg,selena-rosa-new-york,Selena Rosa,0,332,3.5,$$,mexican,40.779514,-73.950149,1712 2nd Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1986,d8PYYt9dOgBYu1zRY15phA,poke-fresh-new-york,Poke Fresh,0,24,3.0,$$$,"poke,sushi,seafood",40.77431,-73.94808,1588 York Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1987,QpJppLCnyCa8H4WH7lrraA,tony-farms-market-new-york,Tony Farm's Market,0,11,3.5,$,delis,40.77412,-73.95116999999999,1576 1st Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1988,8K6uua6NTlgGfuYkMMVxcw,le-pain-quotidien-new-york-128,Le Pain Quotidien,0,71,3.0,$$,"coffee,bakeries,breakfast_brunch",40.77472029,-73.95059735,1592 1st Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1989,rq50ildNGiTF4PhN753zRQ,pour-house-new-york-2,Pour House,0,2,2.0,MISSING,"bars,burgers",40.77945,-73.95019,1710 2nd Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1990,Goi6jiOXRhOf7q2xOQh74g,hansol-farm-new-york-3,Hansol Farm,0,6,1.5,$,"delis,grocery,convenience",40.777038399999995,-73.9461451,1672 York Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1991,zuA2HgpJamw1Gl2aFQ_3Yw,1st-ave-gourmet-deli-new-york,1st Ave Gourmet Deli,0,1,1.0,MISSING,"delis,grocery,breakfast_brunch",40.77961,-73.9476,1741 1st Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1992,M6XwmGAtSDG5lhllxyjFdw,raku-raku-new-york,Raku Raku,0,4,2.5,MISSING,"japanese,sushi",40.7796,-73.95008,300 E 89th St,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1993,58v6bJy_vQLMWxLSMZHvYA,cafe-notte-new-york,Cafe Notte,0,17,2.0,$$,cafes,40.776610999999995,-73.952308,1626 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1994,NyxzlstdrQOR8f7mLxh1NA,wrap-and-roll-grill-new-york,Wrap & Roll Grill,0,8,2.5,$,pizza,40.7777902,-73.9519867,1657 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
1995,Cd0UNUkCkx-jw-ceNko5CA,subway-restaurants-new-york-16,Subway Restaurants,0,3,1.5,$,sandwiches,40.77738,-73.94935,1661 1st Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2228,mWS4umRg2AyykyAClMrIRw,the-penrose-new-york,The Penrose,0,1128,4.0,$$,"gastropubs,bars,breakfast_brunch",40.77553341,-73.95324875,1590 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2229,yWLC4PHhXmpSULaf-HUvhA,prince-tea-house-new-york-2,Prince Tea House,0,127,4.5,$$,"desserts,breakfast_brunch,tea",40.772524600000004,-73.94991970000001,1521 York Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2230,7CM15wd5d8WC_pHR674YXA,hummus-kitchen-new-york-6,Hummus Kitchen,0,771,4.0,$$,"mediterranean,vegetarian,kosher",40.77636504,-73.95296934,1613 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2231,W5RSIwNKBa7k0jeAs5KDYg,mei-jin-ramen-new-york,Mei Jin Ramen,0,639,4.0,$$,"ramen,cocktailbars",40.775028000000006,-73.953491,1574 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2232,jPQWT232CbxOLU3yCpzdqw,dukes-new-york-13,Duke's,0,428,4.0,$$,"tradamerican,bars",40.7756878,-73.9531291,1596 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2233,#NAME?,bua-thai-ramen-and-robata-grill-new-york,Bua Thai Ramen & Robata Grill,0,348,4.0,$$,"thai,ramen,sushi",40.77635,-73.95308,1611 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2234,ucWrNKS65jUVK6ICUoHC8Q,bangkok-cuisine-upper-east-side-new-york-3,Bangkok Cuisine Upper East Side,0,278,4.0,$$,thai,40.77537,-73.95335,1586 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2235,FLRx5tOBMMDJHEUYAAfa8A,caledonia-bar-new-york-3,Caledonia Bar,0,250,4.5,$$,"pubs,scottish,whiskeybars",40.776327,-73.953213,1609 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2236,ayXks_0MqvVjU3eub7y-sw,yura-at-colemans-new-york,Yura at Coleman's,0,17,4.0,$$,delis,40.772197,-73.947067,50 E End Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2237,eSyYRxNDQoOundKSUqRosw,the-daisy-new-york,The Daisy,0,228,3.5,$$,"cocktailbars,newamerican,gastropubs",40.777409999999996,-73.952434,1641 Second Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2238,rKUDByPUboPosDrkug4ciw,gracie-mews-diner-new-york-2,Gracie Mews Diner,0,310,3.5,$$,diners,40.7733348,-73.95189218,1550 1st Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2239,PuiLS8DQojBB9RQVv_UBOA,ethyls-alcohol-and-food-new-york,Ethyl's Alcohol & Food,0,213,3.5,$$,"tradamerican,cocktailbars",40.77709,-73.95269,1629 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2241,BPtbFrgWhGIMe0tb9w8eEQ,pqr-new-york-3,PQR,0,167,4.0,$,"pizza,italian",40.77709391,-73.95254369,1631 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2242,3sXm8ZfZHYmtovOubD-MXQ,cascabel-taqueria-new-york-5,Cascabel Taqueria,0,2,4.5,MISSING,mexican,40.77722393,-73.95256864,244 E 85th St,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2243,8nmMip_O4vcPDcujTEa_TA,kobeyaki-new-york-6,Kobeyaki,0,197,4.0,$$,"sushi,japanese,asianfusion",40.77861,-73.9530599,215 E 86th St,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2244,FCoRGys6wgE7fSQ_YAUBeg,donguri-restaurant-new-york,Donguri Restaurant,0,141,4.0,$$$,japanese,40.775724,-73.952431,309 E 83rd St,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2245,C2vmQ_SotVArmSK3iPZiCA,green-kitchen-new-york-2,Green Kitchen,0,69,3.5,$$,diners,40.77681714,-73.95281527,1619 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2246,RkcQl4uEJWblWf4xX8ssqQ,wa-jeal-sichuan-chili-house-new-york,Wa Jeal Sichuan Chili House,0,390,3.5,$$,"chinese,bars,seafood",40.77536,-73.95317,1588 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2247,EKQKAx0fQiVKx-qN9bSXyw,taco-bell-new-york-43,Taco Bell,0,18,3.5,MISSING,"mexican,hotdogs,tex-mex",40.77632,-73.95265,1614 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2248,JliAIBARXi9uISzNG26DVw,elios-new-york,Elio's,0,227,3.5,$$$,italian,40.77676324,-73.95266321,1621 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2249,u-1o6fSvTnqLBtqFuLFqNw,budapest-cafe-and-restaurant-new-york,Budapest Cafe and Restaurant,0,243,3.5,$$,"bakeries,hungarian,cafes",40.77715,-73.95264,1631 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2250,qAGqfKduzNz76nQXSplbfQ,williamsburg-pizza-new-york-4,Williamsburg Pizza,0,44,4.0,MISSING,pizza,40.77655845,-73.95297581,1617 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2251,CV--FymQcb51hxcnkpCTng,sushi-ren-new-york,Sushi Ren,0,129,3.5,$$,japanese,40.7753299,-73.95339,1584 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2252,IIvXlBTC9-Yy3k7H4t88IQ,dorrians-red-hand-new-york,Dorrian's Red Hand,0,205,3.0,$$,"tradamerican,sportsbars,burgers",40.77641,-73.95259,1616 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2253,nL1gsSu7tXPQHjQMMlUtUw,sur-la-route-new-york,Sur La Route,0,14,3.5,$,cafes,40.77794,-73.95265,240 E 86th St,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2254,D31SeXKa0lJdLR_1EUXiIg,peaceful-deli-and-grocery-new-york,Peaceful Deli & Grocery,0,6,4.0,$,"delis,sandwiches",40.7726,-73.94989,1525 York Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2255,1SYXy8QSfBjaNJ6dyKgcCg,maison-kayser-new-york-7,Maison Kayser,0,206,3.5,$$,"breakfast_brunch,bakeries,coffee",40.779238,-73.953303,1535 3rd Ave,New York,10128,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2256,QJYh4l3haPQ4YVmKhWp0Tw,aki-sushi-new-york-7,Aki Sushi,0,39,2.5,$$,sushi,40.772706899999996,-73.949821,1531 York Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2257,56CzRdvWvVxju9ia_MXgug,la-mia-pizza-new-york,La Mia Pizza,0,192,3.0,$,pizza,40.774822,-73.953295,1488 1st Ave,New York,10075,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2258,jXcc7Ofp5b5Xwa3-NZc9Sw,vinnies-pizzeria-new-york,Vinnie's Pizzeria,0,118,3.5,$,"pizza,italian,salad",40.776219,-73.95326999999999,1603 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2259,LU4mHDTgFxOuvuK1SFbJag,asian-83-new-york,Asian 83,0,30,2.5,MISSING,chinese,40.77626,-73.95326899999999,1605 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2260,ER0QElROYeuhtbktGTPhMA,pita-grill-new-york-21,Pita Grill,0,1,1.0,MISSING,tradamerican,40.776228,-73.953294,1603 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2261,l4TgrL1RdUx3_CobBoHbGw,little-italy-pizza-new-york-10,Little Italy Pizza,0,57,3.0,$,pizza,40.778659000000005,-73.952865,217 E 86th St,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2262,2EWzXBbSZ-80p8s2Q_xu3w,subway-restaurants-new-york-10,Subway Restaurants,0,25,2.0,$,sandwiches,40.772534,-73.94986,1523 York Avenue,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2263,10ygrneSa65NHKQ4P7GBYw,mocha-burger-sub-express-ues-new-york,Mocha Burger + SUB Express UES,0,44,2.5,$$$,"burgers,kosher",40.77619924,-73.95331576,1603 2nd Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2264,J2d9Ep1gy2X9RQQzhiCmzg,subway-restaurants-new-york-27,Subway Restaurants,0,8,2.0,$,sandwiches,40.77641,-73.95304,1613 Second Ave,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
2265,tZ37UQnqT94xPKAdDXAW5A,roman-empire-pizza-new-york,Roman Empire Pizza,0,5,3.0,MISSING,pizza,40.7786598,-73.95287320000001,217 E 86th St,New York,10028,NY,US,8,MN32,Yorkville,0.12,0.1,0.13,0.12,0.09,0.09,0.34,84.52222222222223
752,BxnrBKdLwdaEXyq97uxgKg,cascalote-latin-bistro-new-york,Cascalote Latin Bistro,0,334,4.5,$$,"latin,mexican",40.79271,-73.94069,2126 2nd Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
766,vEMveTHn23hdT2_FhV7ctQ,las-panteras-negras-new-york,Las Panteras Negras,0,30,4.5,$$,"mexican,breakfast_brunch",40.792790000000004,-73.9405,2130 2nd Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
770,_VXlKJEUEoP0wG6ZxruteQ,sidewalk-tacos-new-york,Sidewalk Tacos,0,66,4.5,$,"foodtrucks,mexican",40.794090000000004,-73.94026,2163 2nd Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
790,PqtvahwtmGkGGDyvg1DRCw,raspberry-deli-grocery-new-york,Raspberry Deli Grocery,0,14,4.5,$,"delis,sandwiches,breakfast_brunch",40.7928523,-73.94101409999999,2127 2nd Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
815,RRLEjhwjK2czPq0Th6RA9w,anabelle-deli-and-grocery-new-york,Anabelle Deli & Grocery,0,1,3.0,$,"delis,grocery,convenience",40.792770399999995,-73.9412308,2121 2nd Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
818,FatcdizwzJmK_PCOGlq64Q,restaurant-aguirre-new-york,Restaurant Aguirre,0,1,3.0,MISSING,restaurants,40.79272,-73.94069,2126 2nd Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
856,bZ1x7QN9ylQiGgBXS0I_9w,118-kitchen-new-york,118 Kitchen,0,40,4.0,$,"tex-mex,sushi",40.80195,-73.94516999999999,1 E 118th St,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
873,oHNzBzA7BpJUveIFdfqS8Q,pizza-hut-new-york-27,Pizza Hut,0,2,2.5,$,"pizza,chicken_wings,italian",40.8060112,-73.94174489,12E 125th St,New York,10027,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
876,MtcgW0RCTm44PuA-HAq49g,santiagos-beer-garden-new-york,Santiago's Beer Garden,0,140,4.5,$$,"dominican,beergardens,sportsbars",40.79849,-73.93382,2337 1st Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
877,cqdg3bP870-y2cHzckLcFw,spaha-soul-and-bone-broth-new-york,SpaHa Soul and Bone Broth,0,118,4.5,$$,soulfood,40.79806697,-73.93683636,2294 Second Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
878,BnNDRCWasVrFH9e9bBXfqQ,lechonera-la-isla-new-york,Lechonera La Isla,0,70,4.5,$,"latin,puertorican",40.80278,-73.93403,256 E 125th St,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
879,DQV4cwauKsK_RJnhaqGAzQ,lion-lion-new-york,Lion Lion,0,80,4.5,$$,"cocktailbars,tradamerican",40.7962659,-73.9365906,332 E 116th St,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
880,Zjs9BS1R-BB1L4P_TRF46g,la-avenida-new-york,La Avenida,0,89,4.5,$$,"latin,cocktailbars",40.79573,-73.93596,2247 1st Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
881,Kh0-HmlgmVUkRxR55_Vn1g,patsys-pizzeria-new-york-7,Patsy's Pizzeria,0,817,4.0,$$,"pizza,italian",40.797157,-73.93488,2287 1st Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
882,foRWizWrQ32g6Vv4g9UTnA,nocciola-ristorante-new-york-3,Nocciola Ristorante,0,211,4.0,$$,italian,40.79734062,-73.93829238,237 E 116th St,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
883,PX88lcxrdv0-RA1g3tUXHQ,yuras-blue-plate-new-york,Yura's Blue Plate,0,192,4.0,$$,"desserts,coffee,breakfast_brunch",40.79559318,-73.93556475,2248 1st Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
884,4zhsg9BjWcGnhlmMfMyMhA,lady-s-seafood-and-soul-food-new-york,Lady’s Seafood & Soul Food,0,1,5.0,MISSING,"seafood,soulfood",40.79785,-73.93428,2321 1st Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
885,m-JwITbcZg8kDIHG7375Jw,andys-restaurant-new-york,Andy's Restaurant,0,25,4.0,$,tradamerican,40.802620000000005,-73.93691,2262 3rd Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
886,3XMYQTqA3ZUliZ1Lw-9Bmg,sapoara-wood-roasting-grill-and-bar-new-york-2,Sapoara Wood Roasting Grill & Bar,0,55,4.0,$$,"beerbar,tradamerican",40.79615,-73.93495,2262 1st Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
887,b_3yI7FXcIle71lD9Tulww,guajillo-new-york,Guajillo,0,32,4.5,$$,mexican,40.79678616,-73.93484015,2277 1st Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
888,zEbx_qhw3uUnLAz9dz4E7g,wimpys-new-york,Wimpy's,0,11,4.0,$,tradamerican,40.79942895,-73.93594109,2334 2nd Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
889,6fiHfgz3T0wNeXKDxhpCtw,cassava-house-new-york-3,Cassava House,0,57,4.5,$,"juicebars,breakfast_brunch,sandwiches",40.79634,-73.93477,2270 First Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
890,R1X1PY1SSCKyFZI6CWJgmA,love-cafe-new-york,Love Cafe,0,150,4.5,$,"coffee,breakfast_brunch,sandwiches",40.79458274,-73.93370504,283 Pleasant Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
891,3iegS9M-EMbkhaPV2rsovg,bistro-casa-azul-new-york,Bistro Casa Azul,0,24,5.0,MISSING,mexican,40.79659,-73.93229000000001,343 Pleasant Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
892,YYBnrw7nWMN41cTT73lSDA,barcha-new-york,Barcha,0,3,4.0,MISSING,"latin,mediterranean",40.79554,-73.93596,2241 1st Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
893,ONkwCKmCSlzk3Jmaf9vqcA,mamas-restaurant-new-york,Mama's Restaurant,0,54,3.5,$,caribbean,40.799931,-73.936081,2347 2nd Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
894,bgMbt6XbOaAu5VNXr5kCdQ,polash-new-york,Polash,0,211,4.0,$$,indpak,40.79965,-73.93855,2179 3rd Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
895,zYIKxE7eKeglXweoABjSwg,thai-bkk-new-york,Thai BKK,0,68,3.5,$$,thai,40.80283,-73.93838000000001,2021 Lexington Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
896,5jLva_lspl1DbcjbuNzvQA,tropical-grill-new-york-3,Tropical Grill,0,11,3.5,$$,"spanish,latin",40.80243871,-73.93408285,2419 2nd Ave St 124,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
897,ikVDSp8YhAYuy0Lua1hpDA,great-wall-new-york,Great Wall,0,13,4.0,$,chinese,40.795074,-73.935684,2234 1st Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
898,NQbh8zKPqILV6WeYSOM-yQ,makana-hawaiian-and-japanese-bbq-new-york,Makana Hawaiian & Japanese BBQ,0,162,3.0,$$,"bbq,japanese,hawaiian",40.79568,-73.93599,2245 1st Ave,New York,10029,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
899,kZysScUNGTaKRjOeMRlxag,applebees-grill-bar-new-york-4,Applebee's Grill + Bar,0,136,2.5,$$,"sportsbars,burgers,tradamerican",40.795741,-73.932673,509 East 117th St,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
901,tt91_FxQHt2H_cmVbWFU_A,taqueria-el-barrio-new-york,Taqueria El Barrio,0,41,3.5,$,"mexican,salad",40.7982299,-73.93419,2327 1st Ave,New York,10035,NY,US,28,MN34,East Harlem North,0.47,0.22,0.13,0.07,0.04,0.02,0.05,76.61818181818181
